Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
BH3-2.1	(0.0, 0.00018183553884688992)	(1.0, 0.00014433195895971888)	(2.0, 0.0001613790407266148)	(3.0, 0.00024775092167888754)	(4.0, 0.000347760468044677)	(5.0, 0.00045686179135281095)	(6.0, 0.0006977938803249402)	(7.0, 0.0013512653480559507)	(8.0, 0.0023593161165383967)	(9.0, 0.003683306133767314)	(10.0, 0.005103896281008642)	(11.0, 0.006704049022861273)	(12.0, 0.009247473622482147)	(13.0, 0.014060433041335764)	(14.0, 0.023090840489319434)	(15.0, 0.03892644297864796)	(16.0, 0.07088517540310665)	(17.0, 0.12622113929056863)	(18.0, 0.16904113574477564)	(19.0, 0.2015953795589579)	(20.0, 0.2700212292991604)	(21.0, 0.37156842244032384)	(22.0, 0.5056925888380254)	(23.0, 0.6925104214493202)	(24.0, 0.9428331795307734)	(25.0, 1.263839957450484)	(26.0, 1.6291873315180085)	(27.0, 2.006643816000618)	(28.0, 2.4429695561849085)	(29.0, 2.9405761459048363)	(30.0, 3.449650875765414)	(31.0, 3.948191645566167)	(32.0, 4.424047295423654)	(33.0, 4.887971124516431)	(34.0, 5.2687438346387605)	(35.0, 5.485197450665746)	(36.0, 5.570274889875852)	(37.0, 5.568166734097345)	(38.0, 5.481065238045449)	(39.0, 5.306740643425054)	(40.0, 5.088875529027771)	(41.0, 4.770738343205488)	(42.0, 4.352143841003005)	(43.0, 3.9078662054105164)	(44.0, 3.4354404284045295)	(45.0, 2.9677503307133866)	(46.0, 2.5139456493574386)	(47.0, 2.089353983789362)	(48.0, 1.7113894962700986)	(49.0, 1.3793157528673192)	(50.0, 1.0991140063369684)	(51.0, 0.8672509648648279)	(52.0, 0.6789057137272194)	(53.0, 0.528964128394074)	(54.0, 0.4009041772169162)	(55.0, 0.2957339109642284)	(56.0, 0.21722073470649472)	(57.0, 0.1557830520186018)	(58.0, 0.1105230499274931)	(59.0, 0.07959850713022606)	(60.0, 0.05752367271421364)	(61.0, 0.042272216893430734)	(62.0, 0.031029098232103973)	(63.0, 0.022615795144081935)	(64.0, 0.016479982180117193)	(65.0, 0.011710208701739711)	(66.0, 0.00832465826283418)	(67.0, 0.006167634183262947)	(68.0, 0.004590210883766178)	(69.0, 0.003554884784456698)	(70.0, 0.002787766104946381)	(71.0, 0.0023672714213629482)	(72.0, 0.0020308756744962016)	(73.0, 0.0016126539351483552)	(74.0, 0.0014012701212388454)	(75.0, 0.0012182981102741625)	(76.0, 0.000915996526941208)	(77.0, 0.0007080221293850776)	(78.0, 0.0005125489251246709)	(79.0, 0.0003534428286336423)	(80.0, 0.000256842698621232)	(81.0, 0.00015115079166647726)	(82.0, 9.319071365903109e-05)	(83.0, 5.114124530068779e-05)	(84.0, 2.045649812027512e-05)	(85.0, 1.3637665413516744e-05)	(86.0, 7.955304824551433e-06)	(87.0, 2.2729442355861243e-06)	(88.0, 4.5458884711722486e-06)	(89.0, 2.2729442355861243e-06)	(90.0, 1.1364721177930621e-06)	(91.0, 1.1364721177930621e-06)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
BH3-2.2	(0.0, 0.0007773486247657271)	(1.0, 0.0006068774351241202)	(2.0, 0.00047163695800844557)	(3.0, 0.0005671008242077454)	(4.0, 0.0007523461836182915)	(5.0, 0.0009887328999213197)	(6.0, 0.0012762609731168297)	(7.0, 0.001938825663523875)	(8.0, 0.0029707445981544014)	(9.0, 0.004309511674139821)	(10.0, 0.005742606141726929)	(11.0, 0.0073177599340153755)	(12.0, 0.0099407433053009)	(13.0, 0.014734393158022885)	(14.0, 0.023500021729394305)	(15.0, 0.039581137285585884)	(16.0, 0.07174336839796903)	(17.0, 0.12687147817886946)	(18.0, 0.16882898384805936)	(19.0, 0.20143898595190113)	(20.0, 0.26995135706886286)	(21.0, 0.3701850071543349)	(22.0, 0.5055800448152847)	(23.0, 0.6926335353106294)	(24.0, 0.9420203845357266)	(25.0, 1.262130047970138)	(26.0, 1.6243324575508553)	(27.0, 2.004335468753949)	(28.0, 2.441215624143666)	(29.0, 2.9341364784161654)	(30.0, 3.4407359409455065)	(31.0, 3.9436134491676733)	(32.0, 4.425222971770153)	(33.0, 4.890308153723373)	(34.0, 5.273780821872972)	(35.0, 5.487177793540933)	(36.0, 5.570526840529703)	(37.0, 5.563157939238795)	(38.0, 5.473341215315022)	(39.0, 5.30510319825772)	(40.0, 5.088686613583908)	(41.0, 4.777723297711067)	(42.0, 4.363293061522552)	(43.0, 3.9141867124117393)	(44.0, 3.436473024729869)	(45.0, 2.9654793113436715)	(46.0, 2.5122043734088217)	(47.0, 2.0881788821926794)	(48.0, 1.7092702960270847)	(49.0, 1.3804188699878515)	(50.0, 1.1034702388214996)	(51.0, 0.8712180171045792)	(52.0, 0.6802902847059795)	(53.0, 0.5274549078700957)	(54.0, 0.39985381299956013)	(55.0, 0.2953322442573029)	(56.0, 0.21723939228248285)	(57.0, 0.15630617025698693)	(58.0, 0.11037213997075715)	(59.0, 0.07924637369139495)	(60.0, 0.05715558046303793)	(61.0, 0.041747257868631905)	(62.0, 0.03109962736361714)	(63.0, 0.022961332770126828)	(64.0, 0.016542524242821526)	(65.0, 0.011739782593318657)	(66.0, 0.00842468619208821)	(67.0, 0.006176739438014221)	(68.0, 0.004537943068259573)	(69.0, 0.003592396203047461)	(70.0, 0.0029707445981544014)	(71.0, 0.0024366015372773667)	(72.0, 0.002150209938679467)	(73.0, 0.0018217687799699717)	(74.0, 0.001492191146662865)	(75.0, 0.001216027819443462)	(76.0, 0.000868266592574584)	(77.0, 0.0006705200125903201)	(78.0, 0.0005341430608770347)	(79.0, 0.00038299193939481)	(80.0, 0.00027275390342657095)	(81.0, 0.0001681982404463854)	(82.0, 0.00011023803596823907)	(83.0, 7.046142505186416e-05)	(84.0, 4.204956011159635e-05)	(85.0, 2.045654275699282e-05)	(86.0, 1.7047118964160684e-05)	(87.0, 1.591064436654997e-05)	(88.0, 1.1364745976107122e-05)	(89.0, 5.682372988053561e-06)	(90.0, 2.2729491952214247e-06)	(91.0, 5.682372988053561e-06)	(92.0, 1.022827137849641e-05)	(93.0, 1.1364745976107122e-05)	(94.0, 2.045654275699282e-05)	(95.0, 2.5002441147435668e-05)	(96.0, 2.2729491952214245e-05)	(97.0, 3.068481413548923e-05)	(98.0, 2.9548339537878518e-05)	(99.0, 1.8183593561771398e-05)	(100.0, 2.2729491952214245e-05)
WW1-2.1	(0.0, 4.579640902446551e-05)	(1.0, 5.9327166236239404e-05)	(2.0, 9.887861039373233e-05)	(3.0, 0.00015820577662997175)	(4.0, 0.0002591660419793616)	(5.0, 0.0003684529271513815)	(6.0, 0.00048814808710168913)	(7.0, 0.0008888666660657622)	(8.0, 0.0016205683829793815)	(9.0, 0.002698865650009978)	(10.0, 0.0036470594823119805)	(11.0, 0.004944971347164446)	(12.0, 0.007545999214258521)	(13.0, 0.011602103895357204)	(14.0, 0.019173082969083613)	(15.0, 0.03229479498207081)	(16.0, 0.06205309340067293)	(17.0, 0.10512461608818274)	(18.0, 0.13929498218530098)	(19.0, 0.17452386982737106)	(20.0, 0.2365270035091082)	(21.0, 0.3243478627783878)	(22.0, 0.4452774441174002)	(23.0, 0.6146221564150953)	(24.0, 0.8371385812451507)	(25.0, 1.112953699559861)	(26.0, 1.437976018543882)	(27.0, 1.8098772071293103)	(28.0, 2.233056843064928)	(29.0, 2.7033224732700414)	(30.0, 3.1957327488934393)	(31.0, 3.683363544738647)	(32.0, 4.151698439972388)	(33.0, 4.6031032354517665)	(34.0, 4.986082991711204)	(35.0, 5.238888536973554)	(36.0, 5.378341724935485)	(37.0, 5.42761866104581)	(38.0, 5.391553988939044)	(39.0, 5.266851407992902)	(40.0, 5.074497122642846)	(41.0, 4.784819223150935)	(42.0, 4.407757611930431)	(43.0, 3.986797020177544)	(44.0, 3.535363081528787)	(45.0, 3.0836668543556165)	(46.0, 2.6370831717535412)	(47.0, 2.2176328206709837)	(48.0, 1.832416326161692)	(49.0, 1.4908198704207258)	(50.0, 1.206066125726422)	(51.0, 0.9671191983313621)	(52.0, 0.7701956803536382)	(53.0, 0.6147574639872131)	(54.0, 0.48260672160972873)	(55.0, 0.374874832689585)	(56.0, 0.2942283972249791)	(57.0, 0.2319171786098046)	(58.0, 0.18987815678030096)	(59.0, 0.1651845248688136)	(60.0, 0.14934313065625984)	(61.0, 0.14088328491646765)	(62.0, 0.13719563316252037)	(63.0, 0.13557090146962966)	(64.0, 0.1353117354276503)	(65.0, 0.13682197609797983)	(66.0, 0.13709675455212664)	(67.0, 0.13466121825400731)	(68.0, 0.13052705151207147)	(69.0, 0.12388032723865702)	(70.0, 0.11517796869653074)	(71.0, 0.10479259212275535)	(72.0, 0.09207680282612138)	(73.0, 0.07867614904907608)	(74.0, 0.06561584585728078)	(75.0, 0.05294793462462692)	(76.0, 0.0410231742111428)	(77.0, 0.03051497999498363)	(78.0, 0.022154012865585188)	(79.0, 0.015511451902082031)	(80.0, 0.010406193123331957)	(81.0, 0.006803889222566614)	(82.0, 0.004259066039275292)	(83.0, 0.0025198433238234315)	(84.0, 0.0014675667437385536)	(85.0, 0.0008253761899182077)	(86.0, 0.0004621274001559701)	(87.0, 0.000274778454146793)	(88.0, 0.00013114426220642395)	(89.0, 7.702123335932834e-05)	(90.0, 4.267392659097922e-05)	(91.0, 1.7694067123088944e-05)	(92.0, 1.2489929733945138e-05)	(93.0, 5.204137389143807e-06)	(94.0, 2.0816549556575225e-06)	(95.0, 2.0816549556575225e-06)	(96.0, 1.0408274778287613e-06)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
WW1-2.2	(0.0, 0.0007556490700770212)	(1.0, 0.0006203400079420174)	(2.0, 0.0004777450732305134)	(3.0, 0.0005068885635365143)	(4.0, 0.0006224216858210174)	(5.0, 0.0007972826276570223)	(6.0, 0.0009846336367670275)	(7.0, 0.0014821546498480418)	(8.0, 0.0022679880491705637)	(9.0, 0.003231804907147591)	(10.0, 0.0042206018996726186)	(11.0, 0.005529977285563656)	(12.0, 0.008006133122634226)	(13.0, 0.01213722287350984)	(14.0, 0.019626059043212553)	(15.0, 0.03306745310791593)	(16.0, 0.06375450756119529)	(17.0, 0.10629255417962198)	(18.0, 0.14044664314037594)	(19.0, 0.17616094967144044)	(20.0, 0.23670030574852013)	(21.0, 0.32582109910427065)	(22.0, 0.4473765154927211)	(23.0, 0.6129760724450547)	(24.0, 0.8346674806859845)	(25.0, 1.1112933273147863)	(26.0, 1.4314876511121197)	(27.0, 1.8022042970327847)	(28.0, 2.2276742753658487)	(29.0, 2.6969188169774654)	(30.0, 3.191218433540727)	(31.0, 3.6812891214927994)	(32.0, 4.148627887006192)	(33.0, 4.602130780496809)	(34.0, 4.98501587445917)	(35.0, 5.234031386539854)	(36.0, 5.37564585097035)	(37.0, 5.428246728455862)	(38.0, 5.388205654453296)	(39.0, 5.264047099877156)	(40.0, 5.075219140312001)	(41.0, 4.788724058858859)	(42.0, 4.413419394892878)	(43.0, 3.9899457456457754)	(44.0, 3.5333297028871122)	(45.0, 3.083988083476615)	(46.0, 2.644694723188051)	(47.0, 2.2211128266912405)	(48.0, 1.8354944896737537)	(49.0, 1.49654320734769)	(50.0, 1.208018489962524)	(51.0, 0.9685818186420583)	(52.0, 0.7746464624007757)	(53.0, 0.6173132483059514)	(54.0, 0.48346136068624757)	(55.0, 0.37490914516897106)	(56.0, 0.29332298489626124)	(57.0, 0.2316678494760375)	(58.0, 0.19004990448012885)	(59.0, 0.16531853043866865)	(60.0, 0.14857871777468967)	(61.0, 0.13978154705803544)	(62.0, 0.13691611745759183)	(63.0, 0.1358586250950598)	(64.0, 0.1360053833855293)	(65.0, 0.13655390550664584)	(66.0, 0.13692860752486585)	(67.0, 0.13495101353981578)	(68.0, 0.13069085976044217)	(69.0, 0.12375366822867447)	(70.0, 0.11478996328170023)	(71.0, 0.10440239066548994)	(72.0, 0.09177597349041508)	(73.0, 0.0784449083532987)	(74.0, 0.06533033771559833)	(75.0, 0.05272161480249498)	(76.0, 0.04105276945176015)	(77.0, 0.030608991532816862)	(78.0, 0.02214176675998412)	(79.0, 0.015417947210813934)	(80.0, 0.010093015196331783)	(81.0, 0.006591633003853685)	(82.0, 0.00426535797407112)	(83.0, 0.0025739946973835724)	(84.0, 0.001461337871058041)	(85.0, 0.0008659779976640244)	(86.0, 0.0004538057776220128)	(87.0, 0.00020608611002100578)	(88.0, 0.00011969647804250336)	(89.0, 5.724614167250161e-05)	(90.0, 3.122516818500088e-05)	(91.0, 2.7061812427000762e-05)	(92.0, 1.4571745153000411e-05)	(93.0, 1.4571745153000411e-05)	(94.0, 2.3939295608500676e-05)	(95.0, 3.0184329245500852e-05)	(96.0, 3.330684606400094e-05)	(97.0, 2.6020973487500732e-05)	(98.0, 2.0816778790000583e-05)	(99.0, 2.3939295608500676e-05)	(100.0, 3.226600712450091e-05)
WW1-4.1	(0.0, 4.1865651998973054e-05)	(1.0, 4.6272562735707066e-05)	(2.0, 5.728983957754208e-05)	(3.0, 6.279847799845958e-05)	(4.0, 0.00012119004526018516)	(5.0, 0.0002258541752576178)	(6.0, 0.00033382348830760097)	(7.0, 0.0006213744138794949)	(8.0, 0.001087405224289116)	(9.0, 0.0018002230359558415)	(10.0, 0.0027477088443536527)	(11.0, 0.0040896131636891575)	(12.0, 0.006551974537839283)	(13.0, 0.010654808433738644)	(14.0, 0.018287577829761942)	(15.0, 0.031161265819446157)	(16.0, 0.06093655821218947)	(17.0, 0.11091312942212146)	(18.0, 0.1487806116551926)	(19.0, 0.18000357422495303)	(20.0, 0.24052367937252112)	(21.0, 0.33190758386480584)	(22.0, 0.45822837495023355)	(23.0, 0.6321834641890192)	(24.0, 0.8631639783611428)	(25.0, 1.1558247169322797)	(26.0, 1.4962530627065609)	(27.0, 1.876987014079011)	(28.0, 2.313501438101672)	(29.0, 2.796378766530143)	(30.0, 3.300780548724507)	(31.0, 3.8043857818032065)	(32.0, 4.284158441617649)	(33.0, 4.742203929772308)	(34.0, 5.129154930466606)	(35.0, 5.381085898281163)	(36.0, 5.5162921231395305)	(37.0, 5.559754178552885)	(38.0, 5.513232625360553)	(39.0, 5.3717840114436015)	(40.0, 5.171124144867892)	(41.0, 4.8718541419193375)	(42.0, 4.475823803379684)	(43.0, 4.047158087379146)	(44.0, 3.5912003731860147)	(45.0, 3.1289980664789314)	(46.0, 2.6673928961766755)	(47.0, 2.234670618842974)	(48.0, 1.8404151636025399)	(49.0, 1.4874238170455143)	(50.0, 1.1934310897041995)	(51.0, 0.9510741354651969)	(52.0, 0.7504704570013808)	(53.0, 0.5891191324696544)	(54.0, 0.4504832293304235)	(55.0, 0.3351543753500946)	(56.0, 0.24611935428048912)	(57.0, 0.17456324292045491)	(58.0, 0.12397631457348524)	(59.0, 0.09066667976988126)	(60.0, 0.06593730017069838)	(61.0, 0.04860492024312354)	(62.0, 0.035336813742501624)	(63.0, 0.025203122503381782)	(64.0, 0.01818291369976451)	(65.0, 0.01241867445611643)	(66.0, 0.008194650514956884)	(67.0, 0.005618811189335857)	(68.0, 0.0038318088855902183)	(69.0, 0.0026430447143562202)	(70.0, 0.0018586146032175672)	(71.0, 0.0012570712876533753)	(72.0, 0.0009111287948197558)	(73.0, 0.0007073091732458079)	(74.0, 0.0005200154669346127)	(75.0, 0.000360264952728005)	(76.0, 0.00026110946115148986)	(77.0, 0.00019390407241629627)	(78.0, 0.0001421228712596717)	(79.0, 0.00010686758536579963)	(80.0, 8.042612094539562e-05)	(81.0, 6.61036610510101e-05)	(82.0, 4.076392431478956e-05)	(83.0, 2.4238009052037034e-05)	(84.0, 1.9831098315303026e-05)	(85.0, 1.7627642946936023e-05)	(86.0, 1.432245989438552e-05)	(87.0, 5.508638420917508e-06)	(88.0, 3.3051830525505046e-06)	(89.0, 3.3051830525505046e-06)	(90.0, 3.3051830525505046e-06)	(91.0, 2.203455368367003e-06)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
WW1-4.2	(0.0, 0.0005530643848801937)	(1.0, 0.0005045886220620094)	(2.0, 0.00042856981218803846)	(3.0, 0.0004186543152479553)	(4.0, 0.0005178092846487869)	(5.0, 0.0006070487571095352)	(6.0, 0.0007216278328616072)	(7.0, 0.0010466357881198885)	(8.0, 0.001595293285471156)	(9.0, 0.0024292967503203723)	(10.0, 0.003450592935148937)	(11.0, 0.004738505815477516)	(12.0, 0.007040002827459038)	(13.0, 0.011168154720180325)	(14.0, 0.018750204713697243)	(15.0, 0.031971969022357015)	(16.0, 0.06233432237477386)	(17.0, 0.11212003251093138)	(18.0, 0.14986171903053452)	(19.0, 0.18070993173301547)	(20.0, 0.24160981221712394)	(21.0, 0.33232449027818023)	(22.0, 0.45599387328054397)	(23.0, 0.6301981372989828)	(24.0, 0.863646393812536)	(25.0, 1.1529354239269909)	(26.0, 1.4903256314196713)	(27.0, 1.872073365334755)	(28.0, 2.310687575923098)	(29.0, 2.793971100226515)	(30.0, 3.2956203283067307)	(31.0, 3.7983250059501246)	(32.0, 4.275866355803352)	(33.0, 4.729997217381042)	(34.0, 5.121432391806588)	(35.0, 5.375514797452453)	(36.0, 5.512963416035886)	(37.0, 5.560011347294698)	(38.0, 5.508801110764815)	(39.0, 5.372987447454614)	(40.0, 5.17121589849898)	(41.0, 4.874471516407465)	(42.0, 4.48721296963746)	(43.0, 4.056376915537671)	(44.0, 3.599058772554684)	(45.0, 3.134575030449665)	(46.0, 2.670690625048579)	(47.0, 2.2354003093789285)	(48.0, 1.8427785804862202)	(49.0, 1.492707554129056)	(50.0, 1.1969635355066068)	(51.0, 0.9523173777820529)	(52.0, 0.7515340733547803)	(53.0, 0.5910991294204704)	(54.0, 0.45221166205884344)	(55.0, 0.33492124875459983)	(56.0, 0.24631526637613452)	(57.0, 0.17669966408169294)	(58.0, 0.1258199441164796)	(59.0, 0.09111350138242409)	(60.0, 0.06506218575517896)	(61.0, 0.04724844464137845)	(62.0, 0.03458304988324557)	(63.0, 0.02462348406787316)	(64.0, 0.017733315416397603)	(65.0, 0.012489119256975847)	(66.0, 0.008515208427766966)	(67.0, 0.006008791145690391)	(68.0, 0.004155694939777073)	(69.0, 0.0027443892086385703)	(70.0, 0.0018420789870910036)	(71.0, 0.0013198628149132907)	(72.0, 0.0009529894281302141)	(73.0, 0.0007447639923884679)	(74.0, 0.0005839125975826745)	(75.0, 0.0003999250432500205)	(76.0, 0.0003029735176136519)	(77.0, 0.00023356503903306983)	(78.0, 0.0001597496729235619)	(79.0, 0.00011568079763430346)	(80.0, 7.601880987397084e-05)	(81.0, 4.627231905372138e-05)	(82.0, 3.084821270248092e-05)	(83.0, 2.8644768938017994e-05)	(84.0, 2.313615952686069e-05)	(85.0, 1.3220662586777539e-05)	(86.0, 1.652582823347192e-05)	(87.0, 1.542410635124046e-05)	(88.0, 1.1017218822314614e-05)	(89.0, 1.4322384469008997e-05)	(90.0, 1.542410635124046e-05)	(91.0, 1.7627550115703383e-05)	(92.0, 1.652582823347192e-05)	(93.0, 9.915496940083153e-06)	(94.0, 5.508609411157307e-06)	(95.0, 1.1017218822314614e-05)	(96.0, 1.9830993880166306e-05)	(97.0, 2.533960329132361e-05)	(98.0, 2.203443764462923e-05)	(99.0, 1.1017218822314614e-05)	(100.0, 1.4322384469008997e-05)
WW2-1.1	(0.0, 8.75808741905325e-05)	(1.0, 7.230514032009079e-05)	(2.0, 8.248896290038527e-05)	(3.0, 0.00016395954354274107)	(4.0, 0.00025561394676539137)	(5.0, 0.00034319482095592385)	(6.0, 0.00047965804353186983)	(7.0, 0.001021437404803536)	(8.0, 0.0018279961531628586)	(9.0, 0.0029349776676408684)	(10.0, 0.00411120917566488)	(11.0, 0.005550183306260489)	(12.0, 0.007831359564246451)	(13.0, 0.011628907004438263)	(14.0, 0.018830906333222517)	(15.0, 0.030597294942494753)	(16.0, 0.053965094235238466)	(17.0, 0.0885768520388853)	(18.0, 0.12082392623938776)	(19.0, 0.1579704374832699)	(20.0, 0.21789306792798063)	(21.0, 0.30241777696216676)	(22.0, 0.4158288987453581)	(23.0, 0.5745702515979563)	(24.0, 0.7836451475536599)	(25.0, 1.0379209400320006)	(26.0, 1.3399507133538582)	(27.0, 1.6925146510836528)	(28.0, 2.0966627053294133)	(29.0, 2.538758737656125)	(30.0, 3.0004779777128063)	(31.0, 3.460028063559885)	(32.0, 3.8997553387544195)	(33.0, 4.321245424472163)	(34.0, 4.686614500714421)	(35.0, 4.938657999283161)	(36.0, 5.084228614392664)	(37.0, 5.142054395768092)	(38.0, 5.115383982812559)	(39.0, 5.010083257332314)	(40.0, 4.843016629520325)	(41.0, 4.58845365324522)	(42.0, 4.248273243773063)	(43.0, 3.8620578827089433)	(44.0, 3.447236164016777)	(45.0, 3.0330366768842656)	(46.0, 2.626813159596641)	(47.0, 2.250209290283803)	(48.0, 1.9090665095778085)	(49.0, 1.6037198652415492)	(50.0, 1.3487811059132315)	(51.0, 1.1445068639218787)	(52.0, 0.9797397432485203)	(53.0, 0.8460404101208663)	(54.0, 0.7319327148731827)	(55.0, 0.6364929847974369)	(56.0, 0.5606795175984346)	(57.0, 0.49814677342639446)	(58.0, 0.4515089395376779)	(59.0, 0.4165326008856565)	(60.0, 0.3885006108511379)	(61.0, 0.36593631515997943)	(62.0, 0.34611655965421034)	(63.0, 0.32747099889194914)	(64.0, 0.31024302623286504)	(65.0, 0.2919396419093018)	(66.0, 0.27235615108739547)	(67.0, 0.25145487362359914)	(68.0, 0.22822964784697952)	(69.0, 0.20337297369299678)	(70.0, 0.17767104226484956)	(71.0, 0.1517073865963888)	(72.0, 0.1260655397214653)	(73.0, 0.1016152000884363)	(74.0, 0.07896536028760337)	(75.0, 0.05900404964796817)	(76.0, 0.042779183513043)	(77.0, 0.02998117367638694)	(78.0, 0.020250531200915568)	(79.0, 0.01325831861728538)	(80.0, 0.008284539669069555)	(81.0, 0.005146903932080829)	(82.0, 0.0032303085224694083)	(83.0, 0.0019227057031595972)	(84.0, 0.0010703197531889495)	(85.0, 0.0006018639144954036)	(86.0, 0.0003289374693435116)	(87.0, 0.00018025365967121222)	(88.0, 0.00010693013709309201)	(89.0, 5.8047788707678515e-05)	(90.0, 2.749632096679509e-05)	(91.0, 1.323896935438282e-05)	(92.0, 8.147058064235581e-06)	(93.0, 5.091911290147238e-06)	(94.0, 2.0367645160588952e-06)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 2.0367645160588952e-06)
WW2-1.2	(0.0, 0.0007576762533691388)	(1.0, 0.0006293601136856556)	(2.0, 0.0005285402896486332)	(3.0, 0.0005804777747586144)	(4.0, 0.0006293601136856556)	(5.0, 0.0007729519842838392)	(6.0, 0.0010204188251019854)	(7.0, 0.0015713635200921788)	(8.0, 0.002541881624206143)	(9.0, 0.0036488629244914306)	(10.0, 0.004616325882422455)	(11.0, 0.006139825445648573)	(12.0, 0.008509600501549091)	(13.0, 0.012214474439394425)	(14.0, 0.019492851029218664)	(15.0, 0.03138857188352634)	(16.0, 0.05439484102312609)	(17.0, 0.08845361067054205)	(18.0, 0.1208982447513047)	(19.0, 0.15877187359915182)	(20.0, 0.2202852052285283)	(21.0, 0.3042803392360998)	(22.0, 0.4172606634632848)	(23.0, 0.5752819894834943)	(24.0, 0.784031981107302)	(25.0, 1.039146871203408)	(26.0, 1.3426858282991145)	(27.0, 1.6942944554371997)	(28.0, 2.094565450977155)	(29.0, 2.535682732600958)	(30.0, 2.995400762568561)	(31.0, 3.458293089420238)	(32.0, 3.9035755536734493)	(33.0, 4.326498421395784)	(34.0, 4.68932045340732)	(35.0, 4.938418742287156)	(36.0, 5.0872277841837406)	(37.0, 5.143427198218923)	(38.0, 5.112164905710959)	(39.0, 5.009222773458853)	(40.0, 4.840747755582684)	(41.0, 4.587485302455501)	(42.0, 4.251151387850054)	(43.0, 3.8611935474416437)	(44.0, 3.445009313816815)	(45.0, 3.0322193476012327)	(46.0, 2.6255274531667987)	(47.0, 2.244845036569794)	(48.0, 1.9021279032061256)	(49.0, 1.6006878315380988)	(50.0, 1.3482156428902359)	(51.0, 1.143148120798932)	(52.0, 0.9773799624408476)	(53.0, 0.8460758897904489)	(54.0, 0.7350966863130897)	(55.0, 0.6386009125069884)	(56.0, 0.5634270039116258)	(57.0, 0.5017924848169928)	(58.0, 0.45140599558588407)	(59.0, 0.4139896202834169)	(60.0, 0.38716340003308114)	(61.0, 0.3667886301390538)	(62.0, 0.34658291166714905)	(63.0, 0.32689045775397835)	(64.0, 0.3094394627570246)	(65.0, 0.2911421922673965)	(66.0, 0.27183774191945914)	(67.0, 0.2506788178384772)	(68.0, 0.22751164433324256)	(69.0, 0.2035735556078461)	(70.0, 0.1778349673986369)	(71.0, 0.15148433157077876)	(72.0, 0.1260359822489489)	(73.0, 0.10102044530303557)	(74.0, 0.07825247756570515)	(75.0, 0.058816655931901364)	(76.0, 0.0425408738333186)	(77.0, 0.029605384894750317)	(78.0, 0.019830953873464036)	(79.0, 0.013009830829019823)	(80.0, 0.008245839547755264)	(81.0, 0.005155049992680888)	(82.0, 0.0032690064157458814)	(83.0, 0.0018819700486910867)	(84.0, 0.0010234739712849255)	(85.0, 0.0006151027648319353)	(86.0, 0.0003594888675259489)	(87.0, 0.00020876832250090518)	(88.0, 0.0001283161396834832)	(89.0, 7.434189045154185e-05)	(90.0, 4.379042862214109e-05)	(91.0, 2.240440534156056e-05)	(92.0, 1.4257348853720355e-05)	(93.0, 1.8330877097640454e-05)	(94.0, 1.6294112975680406e-05)	(95.0, 1.4257348853720355e-05)	(96.0, 1.6294112975680406e-05)	(97.0, 1.6294112975680406e-05)	(98.0, 1.8330877097640454e-05)	(99.0, 2.5459551524500635e-05)	(100.0, 3.869851831724096e-05)
